,Final,lgb,xgb
4037,0.8778807997703553,1,1
4038,0.9383748054504395,1,1
4039,0.8710411667823792,1,1
4040,0.8949593782424927,1,1
4041,-0.008973794989287853,0,0
4042,0.8350377559661866,1,1
4043,0.8806839466094971,1,1
4044,0.8516871213912964,1,1
4045,0.8141535997390748,1,1
4046,0.9532433032989502,1,1
4047,0.9374521851539612,1,1
4048,0.9120970249176026,1,1
4049,0.8985716581344605,1,1
4050,0.866093385219574,1,1
4051,0.8798589587211609,1,1
4052,0.8515149235725403,1,1
4053,0.9268789172172547,1,1
4054,0.9455965638160706,1,1
4055,0.9131972670555115,1,1
4056,0.8831344723701477,1,1
4057,0.8895605683326722,1,1
4058,0.8620606541633606,1,1
4059,0.8840709209442139,1,1
4060,0.8616246461868287,1,1
4061,0.9110529303550721,1,1
4062,0.3266296684741974,0,0
4063,0.8349496603012085,1,1
4064,0.810223388671875,1,1
4065,0.8714904665946961,1,1
4066,0.857202160358429,1,1
4067,0.8419517159461976,1,1
4068,0.8662776231765748,1,1
4069,0.8994109511375428,1,1
4070,0.8487205982208252,1,1
4071,0.9127738356590271,1,1
4072,0.872307825088501,1,1
4073,0.8765284299850464,1,1
4074,0.8839599370956421,1,1
4075,0.8721384882926941,1,1
4076,0.6115824759006501,1,1
4077,0.8772094130516053,1,1
4078,0.8729405283927918,1,1
4079,0.884220290184021,1,1
4080,0.8816065669059754,1,1
4081,0.9360487341880799,1,1
4082,0.8472165942192078,1,1
4083,0.8750550627708436,1,1
4084,0.9487565636634827,1,1
4085,0.8912826657295227,1,1
4086,0.9180913448333741,1,1
4087,0.880540955066681,1,1
4088,0.9045709848403931,1,1
4089,0.9256176233291626,1,1
4090,0.9055825352668763,1,1
4091,0.8590533614158631,1,1
4092,0.8157499313354493,1,1
4093,0.879922616481781,1,1
4094,0.8604719519615174,1,1
4095,0.9028134226799012,1,1
4096,0.7964834153652192,1,1
4097,0.9110374927520752,1,1
4098,0.8357466340065003,1,1
4099,0.9379330158233643,1,1
4100,0.8784721970558167,1,1
4101,0.024158909916877747,0,0
4102,0.8578151941299439,1,1
4103,0.9082378029823304,1,1
4104,0.8449613332748414,1,1
4105,0.9081119775772095,1,1
4106,0.8558494329452515,1,1
4107,0.9013942360877991,1,1
4108,0.01697084866464138,0,0
4109,0.8834022164344788,1,1
4110,0.9276934146881104,1,1
4111,0.9321638822555542,1,1
4112,0.8698557496070862,1,1
4113,0.8917290449142456,1,1
4114,0.8460509657859803,1,1
4115,0.8769169926643372,1,1
4116,0.8110660195350647,1,1
4117,0.9344447731971741,1,1
4118,0.881448495388031,1,1
4119,0.9197278499603272,1,1
4120,0.8936506986618042,1,1
4121,0.8823260545730591,1,1
4122,0.868216621875763,1,1
4123,0.8279176235198975,1,1
4124,0.8820767283439637,1,1
4125,0.8374656319618226,1,1
4126,0.3321226239204407,0,0
4127,0.902361261844635,1,1
4128,0.7125324189662934,1,1
4129,0.9257500648498536,1,1
4130,0.8886542201042176,1,1
4131,0.891107726097107,1,1
4132,0.9178538203239441,1,1
4133,0.7124497175216675,1,1
4134,0.8780112743377686,1,1
4135,0.9333108544349671,1,1
4136,0.8655460357666016,1,1
4137,0.862683641910553,1,1
4138,0.8925572514533997,1,1
4139,0.9159040331840516,1,1
4140,0.9190405488014222,1,1
4141,0.8909292101860047,1,1
4142,0.8395899415016175,1,1
4143,0.8542548894882203,1,1
4144,0.9031936407089234,1,1
4145,0.8680173039436341,1,1
4146,0.8773516297340394,1,1
4147,0.9025556921958924,1,1
4148,0.8559980273246766,1,1
4149,0.0043138922192156315,0,0
4150,0.9292526125907898,1,1
4151,0.8441928505897522,1,1
4152,0.8559310913085938,1,1
4153,0.8762062668800354,1,1
4154,0.9092490553855896,1,1
4155,0.8751801729202271,1,1
4156,0.8873295068740845,1,1
4157,0.4359585642814636,0,1
4158,0.9205439567565918,1,1
4159,0.43074482679367065,0,1
4160,0.9269356012344361,1,1
4161,0.879647958278656,1,1
4162,0.8828206539154053,1,1
4163,0.759669053554535,1,1
4164,0.03937679901719093,0,0
4165,0.859642493724823,1,1
4166,0.9625837087631226,1,1
4167,0.8764151215553284,1,1
4168,0.9194966435432435,1,1
4169,0.8841396450996399,1,1
4170,0.8662727355957032,1,1
4171,0.9260313987731934,1,1
4172,0.8858785510063172,1,1
4173,0.8838670134544373,1,1
4174,0.8655193328857422,1,1
4175,0.9056678891181946,1,1
4176,0.8814100503921509,1,1
4177,0.9020587682724,1,1
4178,0.8842443108558655,1,1
4179,0.8543045401573182,1,1
4180,0.8787250995635987,1,1
4181,0.8505859255790711,1,1
4182,0.8882811546325684,1,1
4183,0.029507996514439583,0,0
4184,0.9371341347694397,1,1
4185,0.8104107856750489,1,1
4186,0.863510537147522,1,1
4187,0.8439857244491578,1,1
4188,0.8880736112594605,1,1
4189,-0.01002734899520874,0,0
4190,0.8763274431228638,1,1
4191,0.8729904770851136,1,1
4192,0.8439951419830323,1,1
4193,0.8656567811965943,1,1
4194,0.849369752407074,1,1
4195,0.8582743883132935,1,1
4196,0.8881925821304322,1,1
4197,0.8681371688842774,1,1
4198,0.8794247388839722,1,1
4199,0.9376565098762513,1,1
4200,0.8767494440078736,1,1
4201,0.8912609696388245,1,1
4202,0.8870404839515686,1,1
4203,0.8126683115959168,1,1
4204,0.948934006690979,1,1
4205,0.9204094886779786,1,1
4206,0.87838773727417,1,1
4207,0.8568749904632569,1,1
4208,0.8322529673576355,1,1
4209,0.8152990818023682,1,1
4210,0.8904825329780579,1,1
4211,0.8575323700904847,1,1
4212,0.8959786176681519,1,1
4213,0.878420102596283,1,1
4214,0.8231566429138184,1,1
4215,0.7592697322368622,1,1
4216,0.8108109116554261,1,1
4217,0.882162618637085,1,1
4218,0.8858498215675354,1,1
4219,0.8899720191955567,1,1
4220,0.8906606316566468,1,1
4221,0.694924283027649,1,1
4222,0.898923683166504,1,1
4223,0.9006872057914734,1,1
4224,0.8728328227996827,1,1
4225,0.9146404147148133,1,1
4226,0.8153117775917054,1,1
4227,0.9093438863754273,1,1
4228,0.8443958640098572,1,1
4229,0.8890039801597596,1,1
4230,0.33977389335632324,0,1
4231,0.22257961332798004,0,0
4232,0.8992116332054139,1,1
4233,0.880540955066681,1,1
4234,0.006470191292464733,0,0
4235,0.8737591981887818,1,1
4236,0.8978971123695374,1,1
4237,0.8483752489089966,1,1
4238,0.8878518223762513,1,1
4239,0.8998000502586365,1,1
4240,0.031008491292595863,0,0
4241,0.8106790065765381,1,1
4242,0.33977389335632324,0,1
4243,0.8794786810874939,1,1
4244,0.6254568874835968,1,1
4245,0.902601706981659,1,1
4246,0.8876455307006836,1,1
4247,0.9241173148155213,1,1
4248,-0.00963523332029581,0,0
4249,0.8826522707939148,1,1
4250,0.8710932016372681,1,1
4251,0.8996649861335755,1,1
4252,0.9295619606971741,1,1
4253,0.8954635739326477,1,1
4254,0.8350033640861512,1,1
4255,0.8535635352134705,1,1
4256,0.9181111335754395,1,1
4257,0.9265127658843995,1,1
4258,0.9489412188529969,1,1
4259,0.8808995962142945,1,1
4260,-0.008973794989287853,0,0
4261,0.9057411432266236,1,1
4262,0.8468310713768006,1,1
4263,0.891840147972107,1,1
4264,0.8115635991096497,1,1
4265,0.8657408833503724,1,1
4266,0.8563074350357056,1,1
4267,0.8455225110054017,1,1
4268,0.9158637404441834,1,1
4269,0.9169997453689576,1,1
4270,0.934511411190033,1,1
4271,0.9095014214515686,1,1
4272,0.9036951541900635,1,1
4273,-0.02037663385272026,0,0
4274,0.8420462489128113,1,1
4275,0.8812162160873414,1,1
4276,0.8863452553749085,1,1
4277,0.8533162951469422,1,1
4278,0.7757070541381836,1,1
4279,0.8702805519104004,1,1
4280,0.8772190093994141,1,1
4281,0.8696940422058106,1,1
4282,0.8899553894996644,1,1
4283,0.8458068251609803,1,1
4284,0.9125900149345398,1,1
4285,0.9036898493766785,1,1
4286,0.8353541374206543,1,1
4287,0.9100277900695801,1,1
4288,0.8298060178756714,1,1
4289,0.8444151759147644,1,1
4290,0.8909600853919983,1,1
4291,0.934587585926056,1,1
4292,0.41955670714378357,0,1
4293,0.8968848466873169,1,1
4294,0.01416884083300829,0,0
4295,0.9086814999580384,1,1
4296,0.903844165802002,1,1
4297,0.8897724032402039,1,1
4298,0.8817467570304871,1,1
4299,0.8595240592956543,1,1
4300,0.8962314009666443,1,1
4301,0.9195699572563172,1,1
4302,0.8727509260177613,1,1
4303,0.9224835515022278,1,1
4304,0.8823655724525452,1,1
4305,0.9494483947753907,1,1
4306,0.9262751817703248,1,1
4307,0.8413759350776673,1,1
4308,0.8599064230918885,1,1
4309,0.8787652134895325,1,1
4310,0.8431051254272461,1,1
4311,0.9003340482711792,1,1
4312,0.9014282107353211,1,1
4313,0.8835500955581665,1,1
4314,-0.008471405133605003,0,0
4315,0.7307448267936707,1,1
4316,0.8919715762138367,1,1
4317,0.9371827125549317,1,1
4318,0.7826741218566895,1,1
4319,0.9021782159805298,1,1
4320,0.9275467872619629,1,1
4321,0.8966364145278931,1,1
4322,0.5043774843215942,0,1
4323,0.8820936560630799,1,1
4324,0.9448655724525452,1,1
4325,0.8783688426017762,1,1
4326,0.8935965776443482,1,1
4327,0.8890039801597596,1,1
4328,0.8629987120628357,1,1
4329,0.8910556316375733,1,1
4330,0.8793309807777405,1,1
4331,0.8189436674118042,1,1
4332,0.8676571130752564,1,1
4333,0.8893690586090088,1,1
4334,0.8737873315811158,1,1
4335,0.8982826948165894,1,1
4336,0.9000876426696778,1,1
4337,0.8906164050102234,1,1
4338,0.8450531244277955,1,1
4339,0.8601186752319336,1,1
4340,0.04325805976986885,0,0
4341,0.9170382499694825,1,1
4342,0.8472307205200196,1,1
4343,0.8646238327026368,1,1
4344,0.9178008913993836,1,1
4345,0.8670031309127808,1,1
4346,0.8922661423683167,1,1
4347,0.87631915807724,1,1
4348,0.8460334420204163,1,1
4349,0.9367149949073792,1,1
4350,0.8723943710327149,1,1
4351,0.8840883255004883,1,1
4352,0.8586251020431519,1,1
4353,0.8660564303398133,1,1
4354,0.9012336015701294,1,1
4355,0.8945309400558472,1,1
4356,0.8604810118675232,1,1
4357,0.9044811010360718,1,1
4358,-0.013823413290083408,0,0
4359,0.8757113695144654,1,1
4360,0.8521129369735718,1,1
4361,0.8545358657836915,1,1
4362,0.8814611315727234,1,1
4363,0.8713016390800477,1,1
4364,0.893715786933899,1,1
4365,0.9239427328109742,1,1
4366,0.8458850860595704,1,1
4367,0.8603537559509278,1,1
4368,0.8760785937309266,1,1
4369,0.8935020446777344,1,1
4370,0.016364233568310738,0,0
4371,0.8120593309402466,1,1
4372,0.8729018449783326,1,1
4373,0.8544555187225342,1,1
4374,0.8922175645828248,1,1
4375,0.8838430523872376,1,1
4376,0.8618844032287598,1,1
4377,0.8861124992370606,1,1
4378,0.9034542918205262,1,1
4379,0.8287227630615235,1,1
4380,0.8802556872367859,1,1
4381,0.9158074736595154,1,1
4382,0.9231409311294556,1,1
4383,0.8936698913574219,1,1
4384,0.8757009983062745,1,1
4385,0.9502077579498291,1,1
4386,0.9295653581619263,1,1
4387,0.041642412543296814,0,0
4388,0.9331566572189331,1,1
4389,0.8829114317893982,1,1
4390,0.8984236001968384,1,1
4391,0.8659214854240418,1,1
4392,0.8621116161346436,1,1
4393,0.8804110765457154,1,1
4394,0.8515613555908204,1,1
4395,0.8873295068740845,1,1
4396,0.9118338108062745,1,1
4397,0.9112421751022339,1,1
4398,-0.01884877122938633,0,0
4399,0.041543424129486084,0,0
4400,0.86098210811615,1,1
4401,0.9060843467712403,1,1
4402,0.8814754366874695,1,1
4403,0.8869287252426148,1,1
4404,0.9018193364143372,1,1
4405,0.9067734956741333,1,1
4406,0.8668261051177979,1,1
4407,-0.01002734899520874,0,0
4408,0.8991228222846985,1,1
4409,0.8528595447540284,1,1
4410,0.9303553581237793,1,1
4411,0.8491798520088196,1,1
4412,0.9136844158172608,1,1
4413,0.9010580658912659,1,1
4414,0.8560698509216309,1,1
4415,0.9188372373580933,1,1
4416,0.8168732404708863,1,1
4417,0.9483328938484192,1,1
4418,0.9036546230316163,1,1
4419,0.8583564639091492,1,1
4420,0.7349241554737092,1,1
4421,0.850117313861847,1,1
4422,0.8966821908950806,1,1
4423,0.8942043662071228,1,1
4424,0.9366778016090394,1,1
4425,0.8981688499450684,1,1
4426,0.8681528449058533,1,1
4427,0.8707524418830872,1,1
4428,0.9344439387321473,1,1
4429,0.8341212749481202,1,1
4430,0.0021483092568814754,0,0
4431,0.9492696404457093,1,1
4432,0.7853070378303528,1,1
4433,0.8928648710250855,1,1
4434,0.019974151626229286,0,0
4435,0.8339935421943665,1,1
4436,0.9000925302505494,1,1
4437,0.9002418398857117,1,1
4438,0.8304640531539917,1,1
4439,0.8868539214134217,1,1
4440,0.9063318848609925,1,1
4441,0.8628568530082703,1,1
4442,0.8568708777427674,1,1
4443,0.8711349844932557,1,1
4444,0.013397440314292908,0,0
4445,0.8825724601745606,1,1
4446,0.352771133184433,0,0
4447,0.8912241935729981,1,1
4448,0.03269260749220848,0,0
4449,0.8849155187606812,1,1
4450,0.8834670066833497,1,1
4451,0.8857440829277039,1,1
4452,0.8480132699012757,1,1
4453,0.9254111528396607,1,1
4454,0.8885525345802308,1,1
4455,0.8304532051086426,1,1
4456,0.8944680571556092,1,1
4457,0.8757700204849244,1,1
4458,0.9430101990699769,1,1
4459,0.8974364280700684,1,1
4460,0.8692498087882996,1,1
4461,0.8901393294334412,1,1
4462,0.8885369181632996,1,1
4463,0.8382449626922608,1,1
4464,0.8829889178276062,1,1
4465,0.8961082577705384,1,1
4466,0.8103031396865845,1,1
4467,0.8872089266777039,1,1
4468,0.9181173324584961,1,1
4469,0.9051549315452576,1,1
4470,0.848674762248993,1,1
4471,0.8689975023269654,1,1
4472,0.9234133839607239,1,1
4473,0.8594911575317383,1,1
4474,0.896753478050232,1,1
4475,0.8397753715515137,1,1
4476,0.8520447492599488,1,1
4477,0.8399598479270936,1,1
4478,0.8971728563308716,1,1
4479,0.8935765504837037,1,1
4480,0.9238831877708436,1,1
4481,0.9044501662254334,1,1
4482,0.9367149949073792,1,1
4483,0.8546735525131226,1,1
4484,0.8213711261749268,1,1
4485,0.8588021874427796,1,1
4486,0.9057218313217164,1,1
4487,0.7038301706314087,1,1
4488,0.8946288704872132,1,1
4489,0.8716440081596375,1,1
4490,0.9031854152679444,1,1
4491,0.8939991474151612,1,1
4492,0.9083362698554993,1,1
4493,0.8146586894989014,1,1
4494,0.8831120610237122,1,1
4495,0.2768009603023529,0,0
4496,0.8760257840156556,1,1
4497,0.8730861425399781,1,1
4498,0.9096875667572022,1,1
4499,-0.013823413290083408,0,0
4500,0.8752921104431153,1,1
4501,0.8619112849235535,1,1
4502,0.7435733258724213,1,1
4503,0.8567719340324402,1,1
4504,0.8812788009643555,1,1
4505,0.8616702437400818,1,1
4506,0.8839198231697083,1,1
4507,0.8451483726501465,1,1
4508,0.8958650708198548,1,1
4509,0.869121539592743,1,1
4510,0.8254082679748536,1,1
4511,0.8899419188499451,1,1
4512,0.9126079559326172,1,1
4513,0.7921179711818696,1,1
4514,0.8930805802345276,1,1
4515,0.8630800127983094,1,1
4516,0.3321226239204407,0,0
4517,0.8495555996894837,1,1
4518,0.8144395828247071,1,1
4519,0.8918524265289307,1,1
4520,0.9022558212280274,1,1
4521,0.8489050149917603,1,1
4522,0.8307770967483521,1,1
4523,0.8607672333717347,1,1
4524,0.897952425479889,1,1
4525,0.8817049145698548,1,1
4526,0.8474019050598145,1,1
4527,0.7097902476787568,1,1
4528,0.5776525616645813,1,1
4529,0.8807569026947022,1,1
4530,0.9085292100906373,1,1
4531,0.8571641921997071,1,1
4532,0.9275689005851746,1,1
4533,0.904048490524292,1,1
4534,0.9137686967849732,1,1
4535,0.9099750399589539,1,1
4536,0.8869287252426148,1,1
4537,0.8320758223533631,1,1
4538,0.8250964164733887,1,1
4539,0.9073846220970154,1,1
4540,0.8909178256988526,1,1
4541,0.8570747256278992,1,1
4542,0.8333166122436524,1,1
4543,0.8783769488334656,1,1
4544,0.9375378370285035,1,1
4545,0.8936419367790223,1,1
4546,0.8891407132148743,1,1
4547,0.8835730433464051,1,1
4548,0.8839734673500061,1,1
4549,0.8648779273033143,1,1
4550,0.8779417753219605,1,1
4551,0.00497188838198781,0,0
4552,0.9081241965293885,1,1
4553,0.8989758372306824,1,1
4554,0.8656384229660035,1,1
4555,0.842519748210907,1,1
4556,0.8821771025657654,1,1
4557,0.9404473185539246,1,1
4558,0.8987778902053833,1,1
4559,0.8835527181625367,1,1
4560,0.8841724276542664,1,1
4561,0.9376249194145203,1,1
4562,0.9318917274475098,1,1
4563,0.9185811758041382,1,1
4564,0.8927889943122864,1,1
4565,0.8782089829444886,1,1
4566,0.8542815923690796,1,1
4567,0.8683926939964295,1,1
4568,0.9360571384429932,1,1
4569,-0.012769860215485096,0,0
4570,0.9004915237426758,1,1
4571,0.8631898045539856,1,1
4572,0.868216621875763,1,1
4573,0.013398337177932262,0,0
4574,0.8755166411399842,1,1
4575,0.9222391724586487,1,1
4576,0.9431676745414734,1,1
4577,0.8597897171974183,1,1
4578,0.898098635673523,1,1
4579,0.8808172821998597,1,1
4580,0.8689684748649598,1,1
4581,0.9212189197540284,1,1
4582,0.8908490419387818,1,1
4583,0.8437907576560975,1,1
4584,0.9206563711166382,1,1
4585,0.8785536766052247,1,1
4586,0.8568065643310547,1,1
4587,0.9023120880126954,1,1
4588,0.8881862044334412,1,1
4589,0.8777320861816407,1,1
4590,0.8095402002334595,1,1
4591,0.8917330384254456,1,1
4592,0.7973623454570771,1,1
4593,0.9629809737205506,1,1
4594,0.8348305702209473,1,1
4595,0.8977213382720948,1,1
4596,0.8828459262847901,1,1
4597,0.8342638492584229,1,1
4598,0.7972639083862305,1,1
4599,0.8523998141288758,1,1
4600,0.8908787250518799,1,1
4601,0.905787217617035,1,1
4602,0.859340238571167,1,1
4603,0.8463486909866333,1,1
4604,0.8938627719879151,1,1
4605,0.8537198781967164,1,1
4606,0.024713600054383278,0,0
4607,0.8998192429542542,1,1
4608,0.8127835273742676,1,1
4609,0.9612089276313782,1,1
4610,0.8359525084495545,1,1
4611,0.9352199912071228,1,1
4612,0.8051814317703248,1,1
4613,0.8627502799034119,1,1
4614,0.8377347469329834,1,1
4615,0.8725377798080445,1,1
4616,0.828156578540802,1,1
4617,0.9265405416488648,1,1
4618,0.8530142188072205,1,1
4619,0.8961959958076477,1,1
4620,0.9023264527320862,1,1
4621,0.9264564990997315,1,1
4622,0.8873017311096192,1,1
4623,-0.008973794989287853,0,0
4624,0.8956851840019227,1,1
4625,0.7750964045524598,1,1
4626,0.8940803289413453,1,1
4627,0.8725446343421936,1,1
4628,0.8562534332275391,1,1
4629,0.8236961841583252,1,1
4630,0.8705355405807496,1,1
4631,0.8337508320808411,1,1
4632,0.8213977098464966,1,1
4633,0.8767174363136292,1,1
4634,0.908033835887909,1,1
4635,0.8760690569877625,1,1
4636,0.34578096866607666,0,0
4637,0.8138432383537293,1,1
4638,0.8597942471504212,1,1
4639,0.9193510293960572,1,1
4640,0.04676913470029831,0,0
4641,0.029400434345006943,0,0
4642,0.8390713810920716,1,1
4643,0.8974607467651368,1,1
4644,0.9191179752349854,1,1
4645,0.9024086475372315,1,1
4646,0.9372703909873963,1,1
4647,0.8512545704841614,1,1
4648,0.8958442091941834,1,1
4649,0.8999392867088318,1,1
4650,0.8736023783683777,1,1
4651,0.8804275870323182,1,1
4652,0.8851798057556153,1,1
4653,0.8896778702735901,1,1
4654,0.9102348566055298,1,1
4655,0.9096490025520325,1,1
4656,0.7936165511608124,1,1
4657,0.8540688037872315,1,1
4658,0.9144130229949952,1,1
4659,0.8847633481025696,1,1
4660,0.839543092250824,1,1
4661,0.7824770390987397,1,1
4662,0.9488254070281983,1,1
4663,0.880989420413971,1,1
4664,0.8686912536621094,1,1
4665,0.881394374370575,1,1
4666,0.8847862958908081,1,1
4667,0.8780946612358094,1,1
4668,0.8925657749176026,1,1
4669,0.017184283584356308,0,0
4670,0.8756693482398987,1,1
4671,0.7920106232166291,1,1
4672,0.8967457294464112,1,1
4673,0.8578305721282959,1,1
4674,0.8488070249557496,1,1
4675,0.907889473438263,1,1
4676,0.8632046461105347,1,1
4677,0.877901303768158,1,1
4678,0.885537612438202,1,1
4679,0.9423103213310242,1,1
4680,0.8537846088409424,1,1
4681,0.8669692158699036,1,1
4682,0.9397728323936463,1,1
4683,0.8865210294723511,1,1
4684,0.8974962115287781,1,1
4685,0.8814168453216553,1,1
4686,0.9020845174789429,1,1
4687,0.9373258233070374,1,1
4688,0.8846639275550843,1,1
4689,0.9231808662414551,1,1
4690,0.8980553627014161,1,1
4691,0.8059005618095398,1,1
4692,0.8810657143592835,1,1
4693,0.8900292396545411,1,1
4694,0.8636550784111023,1,1
4695,0.8774876475334168,1,1
4696,0.9287549734115601,1,1
4697,0.8926982164382935,1,1
4698,0.9029386520385743,1,1
4699,-0.01764601469039917,0,0
4700,0.9197676658630372,1,1
4701,0.8690286159515381,1,1
4702,0.8731540322303772,1,1
4703,0.7753197729587555,1,1
4704,0.8096690654754639,1,1
4705,0.8890686511993409,1,1
4706,0.32585352659225464,0,0
4707,0.8445008277893067,1,1
4708,-0.013823413290083408,0,0
4709,0.8103728771209717,1,1
4710,0.8415865778923035,1,1
4711,0.8593330264091492,1,1
4712,0.8807207822799683,1,1
4713,0.8624386072158814,1,1
4714,0.9270456910133362,1,1
4715,0.9119495034217835,1,1
4716,0.9429831385612488,1,1
4717,0.9041339635849,1,1
4718,0.8889764428138733,1,1
4719,0.9210749745368958,1,1
4720,0.8455635190010071,1,1
4721,0.8614418983459473,1,1
4722,0.8848566889762879,1,1
4723,0.8783278942108155,1,1
4724,0.8426188707351685,1,1
4725,0.9418813467025757,1,1
4726,0.8835207700729371,1,1
4727,0.8612106919288636,1,1
4728,0.8901216268539429,1,1
4729,0.8412566661834717,1,1
4730,0.884827482700348,1,1
4731,0.8508778095245362,1,1
4732,0.9215400695800782,1,1
4733,0.8725765228271485,1,1
4734,0.9013453006744385,1,1
4735,0.9179201602935791,1,1
4736,0.021432461217045784,0,0
4737,0.9353349685668946,1,1
4738,0.8874151587486268,1,1
4739,0.32585352659225464,0,0
4740,0.8705055594444275,1,1
4741,0.8941511988639832,1,1
4742,0.8638386607170105,1,1
4743,0.9013683080673218,1,1
4744,0.8945983529090882,1,1
4745,0.8728438496589661,1,1
4746,0.8587003827095032,1,1
4747,0.8611117482185364,1,1
4748,0.8415476560592652,1,1
4749,0.9022899746894837,1,1
4750,0.8493379831314087,1,1
4751,0.9180169582366944,1,1
4752,0.8770684480667115,1,1
4753,0.8206612348556519,1,1
4754,0.8809628367424012,1,1
4755,0.8379076004028321,1,1
4756,0.9006977558135987,1,1
4757,0.8941656827926636,1,1
4758,0.8931799411773682,1,1
4759,0.8863420367240906,1,1
4760,0.8770213603973389,1,1
4761,0.8964491367340088,1,1
4762,0.902904498577118,1,1
4763,0.9518715023994446,1,1
4764,0.8804274082183838,1,1
4765,0.881616759300232,1,1
4766,0.9160321831703186,1,1
4767,0.9265896558761597,1,1
4768,0.9026216745376587,1,1
4769,0.8196495056152344,1,1
4770,0.8737900733947754,1,1
4771,0.8773232579231263,1,1
4772,0.8632739663124085,1,1
4773,0.8535889267921448,1,1
4774,0.8893232822418213,1,1
4775,0.8914143323898316,1,1
4776,0.889482843875885,1,1
4777,0.8544807314872742,1,1
4778,0.9007403731346131,1,1
4779,0.8533651113510132,1,1
4780,0.883517611026764,1,1
4781,0.9112253665924073,1,1
4782,0.8799098014831543,1,1
4783,0.8709764957427979,1,1
4784,0.8842369794845581,1,1
4785,0.853502380847931,1,1
4786,0.8940403938293457,1,1
4787,0.9080626249313355,1,1
4788,0.8658302307128907,1,1
4789,0.43074482679367065,0,1
4790,0.8747479796409607,1,1
4791,-0.012769860215485096,0,0
4792,0.8947076082229615,1,1
4793,0.8982474684715271,1,1
4794,0.9312711834907532,1,1
4795,0.9415066719055176,1,1
4796,0.8804843306541443,1,1
4797,0.8774754285812378,1,1
4798,0.43074482679367065,0,1
4799,0.0192552600055933,0,0
4800,0.8705937147140503,1,1
4801,0.8920677781105042,1,1
4802,0.8630830526351929,1,1
4803,0.8818315744400025,1,1
4804,0.891458797454834,1,1
4805,0.8864286422729493,1,1
4806,0.9010687351226807,1,1
4807,0.8373268723487854,1,1
4808,0.8888803601264954,1,1
4809,0.9338210105895997,1,1
4810,0.9224719285964966,1,1
4811,0.9336343884468079,1,1
4812,-0.01002734899520874,0,0
4813,0.9087183356285096,1,1
4814,0.8842145681381226,1,1
4815,0.9130465865135193,1,1
4816,0.8306836962699891,1,1
4817,0.8777282118797303,1,1
4818,0.8891002416610718,1,1
4819,0.9294366121292115,1,1
4820,0.9341266632080079,1,1
4821,0.8822486877441407,1,1
4822,0.9144130825996399,1,1
4823,0.8455543398857117,1,1
4824,0.9094034314155579,1,1
4825,0.7739539325237275,1,1
4826,0.9244693398475647,1,1
4827,0.33425235748291016,0,0
4828,0.019465357065200806,0,0
4829,0.8873295068740845,1,1
4830,0.8681635141372681,1,1
4831,0.9279022693634034,1,1
4832,0.9112096309661866,1,1
4833,0.8750552415847779,1,1
4834,0.9475626230239869,1,1
4835,0.927943754196167,1,1
4836,0.8364027619361878,1,1
4837,0.880540955066681,1,1
4838,0.9101147532463074,1,1
4839,0.880456018447876,1,1
4840,0.8919618010520936,1,1
4841,-0.008973794989287853,0,0
4842,0.8687721967697144,1,1
4843,0.8828940272331238,1,1
4844,0.8719085335731507,1,1
4845,0.8781200528144837,1,1
4846,0.9013172864913941,1,1
4847,0.8919501185417176,1,1
4848,0.8913621783256531,1,1
4849,0.8638113617897034,1,1
4850,0.8547751188278199,1,1
4851,0.9037735939025879,1,1
4852,0.897408413887024,1,1
4853,0.8514151453971863,1,1
4854,0.8390815138816834,1,1
4855,0.9027090549468995,1,1
4856,0.8411661267280579,1,1
4857,0.8944125652313233,1,1
4858,-0.008973794989287853,0,0
4859,0.8756707191467286,1,1
4860,0.8411049127578736,1,1
4861,0.8294629931449891,1,1
4862,0.8927868485450745,1,1
4863,0.8758666396141053,1,1
4864,0.8870643854141236,1,1
4865,0.9010722517967225,1,1
4866,0.8922030210494996,1,1
4867,0.8963199734687806,1,1
4868,0.8985625982284546,1,1
4869,0.02521565556526184,0,0
4870,0.7921240210533143,1,1
4871,0.8680934190750123,1,1
4872,0.910470712184906,1,1
4873,0.9184597611427308,1,1
4874,0.9214609146118165,1,1
4875,0.8943834781646729,1,1
4876,0.9365028619766236,1,1
4877,0.9229117512702942,1,1
4878,0.8845185518264771,1,1
4879,0.9042574048042298,1,1
4880,0.860696542263031,1,1
4881,0.8699707865715027,1,1
4882,0.8991186499595643,1,1
4883,0.9064837574958802,1,1
4884,0.8672422647476197,1,1
4885,0.8912653803825379,1,1
4886,0.9178859472274781,1,1
4887,0.855334210395813,1,1
4888,0.8770213603973389,1,1
4889,0.8924266576766968,1,1
4890,0.8650430917739869,1,1
4891,0.8180939435958863,1,1
4892,0.9315467357635498,1,1
4893,0.9378449201583863,1,1
4894,0.01846531219780445,0,0
4895,0.9037858128547669,1,1
4896,0.8500348806381226,1,1
4897,0.8603262186050415,1,1
4898,0.8851835012435914,1,1
4899,0.8977220535278321,1,1
4900,0.8743597745895386,1,1
4901,0.9093088984489441,1,1
4902,0.8787474513053894,1,1
4903,0.8880088806152344,1,1
4904,0.887405800819397,1,1
4905,0.002814838197082281,0,0
4906,0.8893064737319947,1,1
4907,0.892203974723816,1,1
4908,0.9069782376289368,1,1
4909,0.8619364976882935,1,1
4910,0.936418104171753,1,1
4911,0.8603583455085755,1,1
4912,0.8844745039939881,1,1
4913,0.34200742840766907,0,1
